month_to_take_fromEnvData	dayofsampling	Month	year	Site	File_info	databace	env_factor	Year	variable	value
Nov_Fall_2017	26	nov	2017	WH	./TerraClimate_vpd_2017.nc	./TerraClimate	vpd	2017	Nov_Fall	0.16
Nov_Fall_2017	26	nov	2017	ERG	./TerraClimate_tmax_2017.nc	./TerraClimate	tmax	2017	Nov_Fall	7.1
Nov_Fall_2017	26	nov	2017	JUG	./TerraClimate_vpd_2017.nc	./TerraClimate	vpd	2017	Nov_Fall	0.18
Nov_Fall_2017	26	nov	2017	JUG	./TerraClimate_tmax_2017.nc	./TerraClimate	tmax	2017	Nov_Fall	7.6
Nov_Fall_2017	26	nov	2017	JUG	./TerraClimate_vap_2017.nc	./TerraClimate	vap	2017	Nov_Fall	0.688
Nov_Fall_2017	26	nov	2017	K69	./TerraClimate_vap_2017.nc	./TerraClimate	vap	2017	Nov_Fall	0.681
Nov_Fall_2017	26	nov	2017	PFN	./TerraClimate_vap_2017.nc	./TerraClimate	vap	2017	Nov_Fall	0.681
Nov_Fall_2018	21	nov	2018	ERG	./TerraClimate_ws_2018.nc	./TerraClimate	ws	2018	Nov_Fall	1.8
Nov_Fall_2018	21	nov	2018	K69	./TerraClimate_q_2018.nc	./TerraClimate	q	2018	Nov_Fall	0.9
Nov_Fall_2018	21	nov	2018	ERG	./TerraClimate_tmin_2018.nc	./TerraClimate	tmin	2018	Nov_Fall	1.9
Nov_Fall_2018	21	nov	2018	PFN	./TerraClimate_tmin_2018.nc	./TerraClimate	tmin	2018	Nov_Fall	2.3
Nov_Fall_2018	21	nov	2018	PFN	./TerraClimate_soil_2018.nc	./TerraClimate	soil	2018	Nov_Fall	6.1
Nov_Fall_2018	21	nov	2018	ERG	./TerraClimate_PDSI_2018.nc	./TerraClimate	PDSI	2018	Nov_Fall	-6.9
Nov_Fall_2018	21	nov	2018	K69	./TerraClimate_tmin_2018.nc	./TerraClimate	tmin	2018	Nov_Fall	2.3
Nov_Fall_2018	21	nov	2018	PFN	./TerraClimate_swe_2018.nc	./TerraClimate	swe	2018	Nov_Fall	0
Nov_Fall_2018	21	nov	2018	EY	./TerraClimate_swe_2018.nc	./TerraClimate	swe	2018	Nov_Fall	0
Nov_Fall_2018	21	nov	2018	PFN	./TerraClimate_PDSI_2018.nc	./TerraClimate	PDSI	2018	Nov_Fall	-7.5
Nov_Fall_2018	21	nov	2018	JUG	./TerraClimate_q_2018.nc	./TerraClimate	q	2018	Nov_Fall	0.8
Nov_Fall_2018	21	nov	2018	K69	./TerraClimate_swe_2018.nc	./TerraClimate	swe	2018	Nov_Fall	0
Nov_Fall_2018	21	nov	2018	EY	./TerraClimate_ws_2018.nc	./TerraClimate	ws	2018	Nov_Fall	1.8
Nov_Fall_2018	21	nov	2018	JUG	./TerraClimate_tmin_2018.nc	./TerraClimate	tmin	2018	Nov_Fall	2.5
Nov_Fall_2018	21	nov	2018	K69	./TerraClimate_ppt_2018.nc	./TerraClimate	ppt	2018	Nov_Fall	17.6
Nov_Fall_2018	21	nov	2018	K69	./TerraClimate_srad_2018.nc	./TerraClimate	srad	2018	Nov_Fall	58.1014740889947
Nov_Fall_2018	21	nov	2018	ERG	./TerraClimate_ppt_2018.nc	./TerraClimate	ppt	2018	Nov_Fall	22.8
Nov_Fall_2018	21	nov	2018	PFN	./TerraClimate_srad_2018.nc	./TerraClimate	srad	2018	Nov_Fall	58.1014740889947
Nov_Fall_2018	21	nov	2018	PFN	./TerraClimate_q_2018.nc	./TerraClimate	q	2018	Nov_Fall	0.9
Nov_Fall_2018	21	nov	2018	EY	./TerraClimate_srad_2018.nc	./TerraClimate	srad	2018	Nov_Fall	58.9968320820363
Nov_Fall_2018	21	nov	2018	K69	./TerraClimate_soil_2018.nc	./TerraClimate	soil	2018	Nov_Fall	6.1
Nov_Fall_2018	21	nov	2018	JUG	./TerraClimate_soil_2018.nc	./TerraClimate	soil	2018	Nov_Fall	6
Nov_Fall_2018	21	nov	2018	EY	./TerraClimate_tmax_2018.nc	./TerraClimate	tmax	2018	Nov_Fall	9.2
Nov_Fall_2018	21	nov	2018	ERG	./TerraClimate_vap_2018.nc	./TerraClimate	vap	2018	Nov_Fall	0.689
Nov_Fall_2018	21	nov	2018	EY	./TerraClimate_vap_2018.nc	./TerraClimate	vap	2018	Nov_Fall	0.693
Nov_Fall_2018	21	nov	2018	ERG	./TerraClimate_soil_2018.nc	./TerraClimate	soil	2018	Nov_Fall	7.5
Nov_Fall_2018	21	nov	2018	EY	./TerraClimate_soil_2018.nc	./TerraClimate	soil	2018	Nov_Fall	7.3
Nov_Fall_2018	21	nov	2018	EY	./TerraClimate_ppt_2018.nc	./TerraClimate	ppt	2018	Nov_Fall	22.8
Nov_Fall_2018	21	nov	2018	JUG	./TerraClimate_pet_2018.nc	./TerraClimate	pet	2018	Nov_Fall	21.4
Nov_Fall_2018	21	nov	2018	JUG	./TerraClimate_srad_2018.nc	./TerraClimate	srad	2018	Nov_Fall	57.8030214246475
Nov_Fall_2018	21	nov	2018	ERG	./TerraClimate_q_2018.nc	./TerraClimate	q	2018	Nov_Fall	1.1
Nov_Fall_2018	21	nov	2018	EY	./TerraClimate_q_2018.nc	./TerraClimate	q	2018	Nov_Fall	1.1
Nov_Fall_2018	21	nov	2018	K69	./TerraClimate_tmax_2018.nc	./TerraClimate	tmax	2018	Nov_Fall	9.7
Nov_Fall_2018	21	nov	2018	K69	./TerraClimate_PDSI_2018.nc	./TerraClimate	PDSI	2018	Nov_Fall	-7.5
Nov_Fall_2018	21	nov	2018	ERG	./TerraClimate_tmax_2018.nc	./TerraClimate	tmax	2018	Nov_Fall	9.1
Nov_Fall_2018	21	nov	2018	WH	./TerraClimate_q_2018.nc	./TerraClimate	q	2018	Nov_Fall	1
Nov_Fall_2018	21	nov	2018	K69	./TerraClimate_ws_2018.nc	./TerraClimate	ws	2018	Nov_Fall	1.7
Nov_Fall_2018	21	nov	2018	PFN	./TerraClimate_ws_2018.nc	./TerraClimate	ws	2018	Nov_Fall	1.7
Nov_Fall_2018	21	nov	2018	JUG	./TerraClimate_swe_2018.nc	./TerraClimate	swe	2018	Nov_Fall	0
Nov_Fall_2018	21	nov	2018	EY	./TerraClimate_PDSI_2018.nc	./TerraClimate	PDSI	2018	Nov_Fall	-6.6
Nov_Fall_2018	21	nov	2018	ERG	./TerraClimate_swe_2018.nc	./TerraClimate	swe	2018	Nov_Fall	0
Nov_Fall_2018	21	nov	2018	WH	./TerraClimate_aet_2018.nc	./TerraClimate	aet	2018	Nov_Fall	18.5
Nov_Fall_2018	21	nov	2018	EY	./TerraClimate_tmin_2018.nc	./TerraClimate	tmin	2018	Nov_Fall	2
Nov_Fall_2018	21	nov	2018	WH	./TerraClimate_soil_2018.nc	./TerraClimate	soil	2018	Nov_Fall	6.3
Nov_Fall_2018	21	nov	2018	ERG	./TerraClimate_vpd_2018.nc	./TerraClimate	vpd	2018	Nov_Fall	0.16
Nov_Fall_2018	21	nov	2018	EY	./TerraClimate_vpd_2018.nc	./TerraClimate	vpd	2018	Nov_Fall	0.17
Nov_Fall_2018	21	nov	2018	ERG	./TerraClimate_srad_2018.nc	./TerraClimate	srad	2018	Nov_Fall	58.6983794176891
Nov_Fall_2018	21	nov	2018	JUG	./TerraClimate_PDSI_2018.nc	./TerraClimate	PDSI	2018	Nov_Fall	-7.7
Nov_Fall_2018	21	nov	2018	WH	./TerraClimate_vpd_2018.nc	./TerraClimate	vpd	2018	Nov_Fall	0.18
Nov_Fall_2018	21	nov	2018	K69	./TerraClimate_vap_2018.nc	./TerraClimate	vap	2018	Nov_Fall	0.691
Nov_Fall_2018	21	nov	2018	JUG	./TerraClimate_ppt_2018.nc	./TerraClimate	ppt	2018	Nov_Fall	16.7
Nov_Fall_2018	21	nov	2018	PFN	./TerraClimate_ppt_2018.nc	./TerraClimate	ppt	2018	Nov_Fall	17.6
Nov_Fall_2018	21	nov	2018	ERG	./TerraClimate_aet_2018.nc	./TerraClimate	aet	2018	Nov_Fall	20.5
Nov_Fall_2018	21	nov	2018	WH	./TerraClimate_tmax_2018.nc	./TerraClimate	tmax	2018	Nov_Fall	9.7
Nov_Fall_2018	21	nov	2018	WH	./TerraClimate_ppt_2018.nc	./TerraClimate	ppt	2018	Nov_Fall	19.2
Nov_Fall_2018	21	nov	2018	K69	./TerraClimate_pet_2018.nc	./TerraClimate	pet	2018	Nov_Fall	21.2
Nov_Fall_2018	21	nov	2018	PFN	./TerraClimate_pet_2018.nc	./TerraClimate	pet	2018	Nov_Fall	21.2
Nov_Fall_2018	21	nov	2018	K69	./TerraClimate_vpd_2018.nc	./TerraClimate	vpd	2018	Nov_Fall	0.19
Nov_Fall_2018	21	nov	2018	WH	./TerraClimate_def_2018.nc	./TerraClimate	def	2018	Nov_Fall	2
Nov_Fall_2018	21	nov	2018	EY	./TerraClimate_pet_2018.nc	./TerraClimate	pet	2018	Nov_Fall	20.6
Nov_Fall_2018	21	nov	2018	PFN	./TerraClimate_tmax_2018.nc	./TerraClimate	tmax	2018	Nov_Fall	9.7
Nov_Fall_2018	21	nov	2018	EY	./TerraClimate_def_2018.nc	./TerraClimate	def	2018	Nov_Fall	0
Nov_Fall_2018	21	nov	2018	EY	./TerraClimate_aet_2018.nc	./TerraClimate	aet	2018	Nov_Fall	20.6
Nov_Fall_2018	21	nov	2018	PFN	./TerraClimate_vap_2018.nc	./TerraClimate	vap	2018	Nov_Fall	0.691
Nov_Fall_2018	21	nov	2018	PFN	./TerraClimate_aet_2018.nc	./TerraClimate	aet	2018	Nov_Fall	17.2
Nov_Fall_2018	21	nov	2018	WH	./TerraClimate_srad_2018.nc	./TerraClimate	srad	2018	Nov_Fall	57.8998168833547
Nov_Fall_2018	21	nov	2018	WH	./TerraClimate_PDSI_2018.nc	./TerraClimate	PDSI	2018	Nov_Fall	-7.2
Nov_Fall_2018	21	nov	2018	PFN	./TerraClimate_vpd_2018.nc	./TerraClimate	vpd	2018	Nov_Fall	0.19
Nov_Fall_2018	21	nov	2018	PFN	./TerraClimate_def_2018.nc	./TerraClimate	def	2018	Nov_Fall	4
Nov_Fall_2018	21	nov	2018	WH	./TerraClimate_ws_2018.nc	./TerraClimate	ws	2018	Nov_Fall	1.6
Nov_Fall_2018	21	nov	2018	WH	./TerraClimate_tmin_2018.nc	./TerraClimate	tmin	2018	Nov_Fall	2.4
Nov_Fall_2018	21	nov	2018	JUG	./TerraClimate_aet_2018.nc	./TerraClimate	aet	2018	Nov_Fall	16.4
Nov_Fall_2018	21	nov	2018	JUG	./TerraClimate_ws_2018.nc	./TerraClimate	ws	2018	Nov_Fall	1.7
Nov_Fall_2018	21	nov	2018	ERG	./TerraClimate_def_2018.nc	./TerraClimate	def	2018	Nov_Fall	0
Nov_Fall_2018	21	nov	2018	WH	./TerraClimate_vap_2018.nc	./TerraClimate	vap	2018	Nov_Fall	0.703
Nov_Fall_2018	21	nov	2018	JUG	./TerraClimate_def_2018.nc	./TerraClimate	def	2018	Nov_Fall	5
Nov_Fall_2018	21	nov	2018	ERG	./TerraClimate_pet_2018.nc	./TerraClimate	pet	2018	Nov_Fall	20.5
Nov_Fall_2018	21	nov	2018	WH	./TerraClimate_pet_2018.nc	./TerraClimate	pet	2018	Nov_Fall	20.5
Nov_Fall_2018	21	nov	2018	JUG	./TerraClimate_tmax_2018.nc	./TerraClimate	tmax	2018	Nov_Fall	9.8
Nov_Fall_2018	21	nov	2018	WH	./TerraClimate_swe_2018.nc	./TerraClimate	swe	2018	Nov_Fall	0
Nov_Fall_2018	21	nov	2018	K69	./TerraClimate_aet_2018.nc	./TerraClimate	aet	2018	Nov_Fall	17.2
Nov_Fall_2018	21	nov	2018	JUG	./TerraClimate_vap_2018.nc	./TerraClimate	vap	2018	Nov_Fall	0.698
Nov_Fall_2018	21	nov	2018	K69	./TerraClimate_def_2018.nc	./TerraClimate	def	2018	Nov_Fall	4
Nov_Fall_2018	21	nov	2018	JUG	./TerraClimate_vpd_2018.nc	./TerraClimate	vpd	2018	Nov_Fall	0.19
